Headline,Paragraph,URL,Category

ECOWAS extra ordinary summit in Ghana: West Africa leaders agenda for Accra meeting on Guinea coup,"ECOWAS members states dey meet for Ghana today to discuss de overthrow of President Alpha Conde. Regional leaders dey look into de military takeover by commander Mamady Doumbouya who dem dey ask to hand over to civilian rule. De 15 member state organization last week suspend Guinea from decision-making body of de organization, wey dem send mission to meet the coup leaders. So what be de issues ECOWAS leaders to discuss on Thursday 16 September, 2021? One of de issues which go come up for discussion be de outcome of de meeting with commander Mamady Doumbouya. Last week Ghana foreign minister, Shirley Ayorkor Botchwey alongside ECOWAS delegation visit Guinea for discussions on how de coup leader go hand over power to civilian rule. Although dem no give full details of de discussion, dem reveal say Commander Mamady Doumbouya outline some conditions which go make he hand over to civilian rule. Dis be one issue dem go unpack during de summit. One of de things ECOWAS go fit discuss today be whether to impose trade sanctions on Guinea now or later. What usually dey happen be say if ECOWAS realize say plans to transition from military takeover to civilian rule where dem go hold democratic elections no dey happen, dem fit impose trade sanctions. What dis sanctions go do be say e go disrupt de military leadership, dis go create hardships within de economy which go make de govment unpopular. ECOWAS place similar trade sanctions on West African neighbor, Mali around August 2020 after Mali soldiers detained President Ibrahim Boubacar Keita. In addition to de issues to discuss today, ECOWAS go consider how mediation discussions dey go. Former Nigerian leader, Goodluck Jonathan who dey lead mediation alongside other leaders go explore ways in which dem go engage de military leaders. Dis be to ensure de safety of President Alpha Conde, political elements den safety of civilians during under de military in dis transition period. Dem also go look into future talks on how to bring back democratic govment, hold elections den stuff.",https://www.bbc.com/pidgin/tori-58583410,AFRICA

Deputy President William Ruto security: Kenya goment explain 257 police guards,"Kenya goment don reveal why 257 police officers dey guard di kontri Deputy President William Ruto. Dem say dis number of guards dey protect im properties, including four wey dey guard a chicken farm. Di Interior Ministry Cabinet Secretary Fred Matiangi bin dismiss claims of reducing Deputy President William Ruto's security. Matiang'i say Ruto na di most guarded holder of di office since independence. Fred Matiangí tell one parliamentary security committee on Wednesday to explain why dem withdraw General Service Unit (GSU) officers from Ruto residences and replace dem wit Administration Police officers. He tok say di recent changes for di police units wey dey guard Oga Ruto official residence, na ""routine"". Matiangi tell di MPs committee say di GSU officers ""were not withdrawn"" as e describe di move as a ""security rearrangement."" Im also add say among di officers wey protecting Oga Ruto na still 74 from di elite presidential unit. Im tok say dem station some officers for airport hanger to guard Oga Ruto two helicopters. Di deputy president and im supporters bin allege say di recent changes go undermine im security and dem dey politically motivated. ""Contrary to di allegations wey dem make plus di evidence wey dem table, His Excellency di Deputy President na di most guarded for di history of di kontri. ""In comparison wit previous equivalent office holders,"" Mr Matiangi tok. Observers say di revelations go undermine Oga Ruto rebrand as a ""hustler"", identifying wit poor Kenyans. Im supporters don beg Oga Matinag'i to also reveal di number of police officers guarding other VIPs. Oga Ruto bin get fall out wit President Uhuru Kenyatta - observers say wetin make dia relationship no dey strong again na because Oga Kenyatta no fulfil im deal to back his deputy to succeed im next year. Oga Kenyatta prefer im former political nemesis-turned-ally, Raila Odinga. Di president recently beg Oga Ruto to resign, say e dey somehow for im deputy to say im dey support im goment and still be im leading critic. Di deputy president na constitutional role, meaning dem no fit fire Oga Mr Ruto.",https://www.bbc.com/pidgin/tori-58414039,AFRICA

Guinea 'coup': President Alpha Conde fate for Conakry dey unclear as reports of im arrest by security forces dey fly,"Members of Guinea military don appear on national tv to confam say dem don comot President Alpa Conde. E still no clear wetin dey happen for Conakry, but the military say dem dey in control.  For inside di television address, men in military uniform, with the Guinea flag around dia backs address di nation.  Dem cal demsefs di National Committee for reconciliation and development, dem blame ogbonge corruption, mismanagement and poverty for inside Guinea for di coup d'etat.  Dem say di constitution don dey dissolved and dem go chook eye to create a new, more inclusive one.  Dem also claim say di goment don dey dissolved and say di land borders go dey closed for one week.  For inside fotos and videos wey dey go round for social media, one man wey look like say e be president Alpha Condé, wey dress casually in jeans and printed shirt dey surrounded by men in military uniform.  Inside video, dem ask am for French if e dey harmed in any way, but e no gree reply.  Before now, di defence minister dey quoted say im tok say dem stop di attempted takeover. Dis one na afta hours of heavy gunfire near di presidential palace for di capital, Conakry. Soldiers dey patrol di empty streets of di city centre. Residents of di central Kaloum district bin obey di orders of di soldiers to stay house. Earlier today, local sources bin report say Conde ""dey do well and dey under di protection of im presidential guard"" after gunshots sound near di presidential palace.  President Conde re-election for a third term for October 2020 hapun with controversy. Im campaign bin provoke ogbonge protests and security forces bin crackdown on di opposition. Already reports say crowds of opposition supporters and activists enta di streets of Conakry, to celebrate. Meanwhile, di worry na say dia latest coup na further evidence of how dem dey yeye democratic values for di region. Na di fourth attempted coup for West Africa inside just over one year. Two military takeovers don hapun for Mali and one failed attempt for Niger since August 2020.",https://www.bbc.com/pidgin/tori-58446715,AFRICA

Jacob Zuma: South Africa ex-president dey released on medical parole,"South Africa authorities don release former President Jacob Zuma from prison on medical parole. Di 79-year-old dey serve one 15-month sentence for contempt of court for di Estcourt Correctional Centre. Although dem no tok di nature of im sickness, one statement say e go now complete di rest of im sentence for di community under special conditions. Zuma don dey hospital for di past month wia e undergone surgery.  E hand imself over to di police for July afta dem sentence am for failing to attend one court case wey chook eye inside corruption during im presidency.  Im jailing na something wey bin never hapun before for ex-president, e cause katakata, violent protests and looting. Though im own party, di African National Congress (ANC), force am comot office for 2018, im bin still get a loyal body of supporters, especially for im home province of KwaZulu-Natal. Dem sentence Zuma on 29 June say e ignore instruction to give evidence for one case wey chook eye into corruption during im nine years in power. E don testify only once for di case wey dey torchlight wetin dem don dey refer to now as ""state capture"" - meaning to kolobi state assets. Businessmen don dey accused of planning with politicians to influence decision-making process wen im bin dey office. Zuma don tok over an over again say im be victim of political conspiracy. Dem admit Zuma for prison hospital on 6 August for one condition wey dem no reveal, and im do surgery on 14 August. E still dey hospitalised. Di decision to grant am parole dey based on a medical report to South Africa prison department, dem tok. E dey due to face di corruption trial - wey dem postpone to 9 September for medical reasons. Dem go fit to take back Zuma medical parole only if e no comply with di placement conditions, Correctional Services spokesperson Singabakho Nxumalo tok",https://www.bbc.com/pidgin/tori-58446716,AFRICA

"UAE 'brutalise and deport' some Nigerians, Cameroonians and oda Africans - Report","United Arab Emirates brutalise, jail and deport hundreds of African migrants, Na so researchers from two NGOs don find out and tok. For one new report, di Euro-Mediterranean Human Rights Monitor and Impact International for Human Rights Policies put in details how dem arrest plenti migrants for June and den subject dem to brutal treatment for prison. For inside di reports by Euro-Med Human Rights Monitor and Impact International, dem tok say: On di 24th and 25th June 2021 authorities kidnap, illegally detain and torture over 800 African migrant workers before dem do mass deportation.  Di report gada witness testimonies from over 20 victims. Victims estimate at least 800 workers wey dem take in di course of two nights wit an unknown number wey still dey for detention. ""Dem carry us straight go prison, no be even police station,” one Ugandan man, Kennedy Rubangakene tell BBC Focus on Africa TV. ""I dey surprised because I bin no know why I dey there...I get legal documents. Dem bin just renew my contract. ""Dem no charge me wit any offence. Dem no even carry me go court.” Authorities for di UAE say di arrests dey legal and na sake of prostitution networks wey dey involved in human trafficking offences, indecent acts, and extortion""  dem also add say di pipo wey dem arrest dey involved for dis crimes"". According to dem, Emirati Special Weapons and Tactics (SWAT) raid five residential buildings for Abu Dhabi wey dey popular to house African nationals for di early hours of di 24th and 25th June 2021.   Testimonies report authorities wey dey destroy CCTV and Wi-Fi, before dem break into dia homes, scatter properties taser and arrest pipo without charge. Dem force pipo from dia homes, some wear only dia underwear, and dem only allow dem to just carry dia passports. During di raid, authorities shout for dem, abuse dem racially and sexually assault both men and women.   Dem carry di workers, wey be from different parts of Africa to one al-Wathba prison, one prison complex wey dey 44km from Abu Dhabi, and detain dem dia without charge, for cells wey hold up to 60 pipo with just three bathrooms.  Reports bin say dem chain di victims wey include pregnant women for dia hands and feet for two weeks. No access to sanitary or hygiene products and dem no allow dem get any medical attention. Dem question di victims, beat dem and the authorities physically and psychologically torture dem. Dem also ask di victims questions about dia legal status, profession, and salaries. Dem accuse many of dem of prostitution.  Di researchers tok to more dan 100 of those wey dey affected, mostly from Uganda, Cameroon and Nigeria. Dem get valid paperwork and dem get jobs for different kain roles like cleaners, waiters, nurses and electricians, di report tok. “Dem plan di attacks, target us and e dey racially motivated”, Dis na wetin Michela Pugliese from Euro-Mediterranean Human Rights Monitor accuse on BBC Focus on Africa programme. She also tok how oppourtunity among workers for di UAE dey different according to ethnic origin. For dia response, di UAE goment say dem ""categorically deny di report wey dey suggest racism, tok say dia kontri dey adopt strict laws and practises and dem no dey discriminate in all cases.",https://www.bbc.com/pidgin/tori-58446660,AFRICA

How remand prisoner for Ghana bite off de testicles of another inmate,"One prisoner wey dey wait for judgement for Ghana dey inside more trouble after he chew de testicles of im fellow inmate during fight for cells.  De shocking incident happen inside de police holding cell for Ashanti Region.  De suspect, Awudu Abdulai allegedly bite off de testicles of another cell mate, afaru Boakye inside de holding cell. E no clear what spark de fight between de two, but by de time dem go separate de two, de victim already sustain injuries from de bite.  De incident shock Tafo Pankrono Divisional Police Command for Ashanti who dey handle de case.  De victim, Jafaru Boakye dey inside critical condition dey receive treatment from hospital after de bite.  De suspect who already dey await judgement for one crime dey face fresh charges. Police for Ashanti Region process de suspect go court for judgement on en physical attack. ",https://www.bbc.com/pidgin/tori-58465626,AFRICA

"Nana Akufo-Addo: Wetin we know about Ghana President Ghc237,000 salary refund","Prez Akufo-Addo decision to refund salary increment he receive from January dis year dey stir up mixed reactions for Ghana.  Dis be after de Presidency reveal say dem refund monies to de tune of Ghc237,000 to de back to de state.  According to Director of Communications, Eugene Arhin, de monies dey go into de Pensions and Salaries account of de Controller and Accountant General's Department.  But leading convener for pressure group, FixTheCountry, Oliver Barker-Vormawor say dis be mere PR stunt.  He explain say ""when you look at de context of refund...de reason people dey see am as PR stunt be sake of dis be similar to de immoral salary increases wey cause de Guinea coup."" ""Nothing positive dey to celebrate by de fact say politicians go pay themselves illegal den immoral salaries; den when dem catch dem pants down, dey return am"" he tell BBC Pidgin. Director of Communications, Eugene Arhin in announcing de salary refund explain say Prez Akufo-Addo make dis decision around May dis year.  He explain say de Prez announce freeze on salary on salary increment on himself den other members of de Executive sake of COVID-19 den de challenges de country dey face.  Again, Office of the Prez reveal say he pay de monies on September 2, 2021. According to Eugene Arhin, ""after de Prez receive en salary wey accrue from January to August dis year, he notice say dem no enforce en directive."" ""So leading by example...he wrote check of Ghc237,000 to de Pensions Salaries account of de Controller and Accountant General's Department"" he add.  In addition to de refund, Prez Akufo-Addo direct Vice Prez, Ministers, Deputies den members of de Executive to refund all salary increments dem no be entitled to between January to August dis year.  According to Mr Barker-Vormawor, despite complains den protests politicians no retreat on bad moves like paying illegal salaries. Rather dem go talk protestors say ""go to Court; knowing very well say de Court go cover dema wrongdoing. ""So why now?"" FixTheCountry campaigner, Oliver Barker-Vormawor ask rhetorically. In July dis year, First Lady of Ghana, Rebecca Akufo-Addo refund monies she receive as allowance from 2017 to 2021 after Ghanaians call out de govment. De second lady also take similar actions by refunding monies she receive as backdated salary from 2017 to 2021.",https://www.bbc.com/pidgin/tori-58484934,AFRICA

Guinea coup: Profile of Colonel Mahamady Doumbouya wey use coup comot President Alpha Condé from power,"One surprise military coup for Guinea don end di controversial tenure of President Alpha Condé, less than one year afta e win third term wey follow deadly protests and serious restriction on di opposition for di west African nation. Members of di elite Special Forces (GFS) bin detain 83 year old Condé on September 5, hours afta dem report gunfire near di presidential residence for Conakry. GFS Commander Colonel Mahamady Doumbouya confam di takeover on top di state TV and promise to conduct peaceful transition. ""Di personalisation of political life don dey over. We go put in place a transparent and inclusive transition. We go put in place system wey neva dey exist,"" Doumbouya tok as armed GFS officers surround am as e use di Guinean flag cover body. Col Doumbouya, wey according to report receive broad military training for France be like say na im dey di helm of di Guinea military junta wey also dey known as di National Rally and Development Committee (CNRD). Di Economic Community of West African States (Ecowas), African Union and UN don condemn di coup and dem dey expected to put pressure on di junta to hand over power to civilian transitional goment. E be like say na di weak responses from di coup wey happun for neighbouring kontris like Mali and Chad motivate di Guinea coup wey underscore di political and security fragility of west and central Africa. No much informate dey ground about Doumbouya early life, except say e be Malinke like President Condé and e come from Guinea eastern Kankan Region. E dey live for Forecariah, western Guinea, where e serve under di bureau of territorial surveillance (DST) and di general intelligence services. Doumbouya reportedly attend di War College for Paris, France. E get 15 years of military experience wey include operational missions for Afghanistan, Cote d'Ivoire, Djibouti, Central African Republic and close protection for Israel, Cyprus, UK and Guinea. Tori be say di colonel don ""brilliantly complete"" di operational protection specialist training for di International Security Academy for Israel, di unit commanders' training course for Senegal Infantry Application School, di staff officer training for Gabon Staff College of Libreville (EEML) and di War College for Paris. E serve as legionary for di French army until 2018 when Conde ask am to return to Guinea to lead GFS, wey dem establish dat year. Since 2018, plenty tori don full Guinean media wey cast doubt on Doumbouya credentials. For October 2018, Le Guepard warn Guineans say make dem no ""fall under di spell of your probable future executioner"". In August 2021, Friaguinee claim say Dombouya dey denied of French citizenship because ""dem see say im conduct dey different to di values and principles"" of di French legion. E also questioned how di colonel take get im money.. While reporting on several properties allegedly belonging to the colonel, Friaguinee as e dey report on di several properties wey allegedly belong to di colonel ask: ""How dis officer, wey im monthly salary no reach five million francs [$500], take manage to build all these buildings?"" For May, Doumbouya dey among di 25 Guinean officials wey dey singled out for EU sanctions sake of human rights abuses. Plenty rumours dey say e dey detained for Camp Dubreka for western Guinea but na only rumour. Doumbouya also appear like say im dey against di defence ministry exercising oversight of GFS. ""Di socio-political and economic situation of di kontri, di dysfunction of republican institutions, di manipulation of di justice system, di violation of citizens' rights, di disrespect of democratic principles, di excessive politicisation of di public service, financial mismanagement, poverty and endemic corruption don make di republican army to carr out dia responsibilities for di pipo of Guinea."" 5 September 2021. ""We must help di pipo of Guinea to comot dis situation because we need am. We advise make everyone remain for diatheir barracks and continue their regalian activities, wey include securing di borders."" 5 September 2021. ""Our objective na to ensure say Guinean pipo dey united and enjoy all di benefits of di kontri. We no come paly wit di government. We go learn from all di mistakes we don commit and all Guineans."" On France24, 5 September 2021. ""Dis remind me of di parade wey happun on di 28th of September for Stadium, where we feel say President Alpha Conde and other Guineans dey proud of dis special forces unit. E turn out to be dog wey we feed, we later attack us."" Journalist on privately-owned Espace TV, 5 September 2021. ""Dis gentleman no get any military training wey go allow am to be simple sergeant for normal army. For dis reason, di five years e spend for foreign legion for France no give am pass di rank of corporal ... According to our source, na only such acts, wey dey turn simple corporal into commander, go fit result for di kain madness wey make Corporal Mamady Doumbouya be victim, who gocommit himself to di massacre of di population."" Le Guepard website, 5 September 2021. ""Di question wey Guineans must ask themselves na whether pesin wey comot from di French army on top accuse of notorious misconduct, and therefore dangerous, fit hold di position of commander for di Guinean army? Why something wey dey bad and dangerous for di French army go dey good for di Guinean army?"" Friaguinee website, 23 August 2021. ""Guineans, if you fit no fall under di spell of your possible future executioner!  In a few days, on di way to Alpha Conde third term, you go understand why e turn Corporal Doumbouya into Commander Doumbouya."" Le Geupard website, 5 October 2018.",https://www.bbc.com/pidgin/tori-58461178,AFRICA

Meet de people from Ghana who dey eat cats and dogs,"Miaaaw, woof-woof be de notable sounds cats and dogs dey make across from homes across de world.  For most people, dis animals be pets wey dey serve as companions for homes, but for some Ghanaians dis animals be special delicacy.  De people of de Volta Region for Ghana dey consider cat meat, affectionately called ""Joseph"" as special delicacy. E no clear why de name Joseph, but for de cat meat consumers dis meat be very special sake of de taste.  De consumption of cat by people of Volta region be common knowledge among Ghanaians such that sometimes people dey pass bad jokes occasionally about how cats be scarce to find in those parts of Ghana.  But most of de consumers dey raise dis cats specifically for meat purpose just like chicken, goat or cattle.  De cat meat usually be feature inside pepper soup which dey go with gari or eba.  Over time, popular cat meat joints develop where women dey prepare cat meat inside soup for sale on de streets.  In northern parts of Ghana, de Frafra and Dagaaba ethnic groups be two of de popular tribes wey dey consume dog meat. Dis tribes even get tribal games where de winner of a game go take home de dog head as trophy. De presence of dog market dey give credence to de buzz around delicacy. Dog eaters dey visit de Bolga Dog Meat Market where people dey sell fresh dog meat. Some others dey sell live dogs which dem dey kill once patrons make de purchase for average Ghc150.  For dis people, contrary to de negative ideas around dog meat, dem believe say people no for discriminate between what dem dey eat and what others de eat.  Sake of how special de meat dey, sometimes dem dey serve de dog meat for wedding den ceremonies. Health activists sometimes raise concerns around de risk of contracting diseases like rabies from infected dogs. Meanwhile, doctors also warn say both cat and dog fit infect de meat eaters with tuberculosis.   But dis concern no really discourage people from consuming de meat as special delicacy.  International Animal Rights Activist, Natasha Choolun, dis week petition Government of Ghana to ban and consumption of cat and dog meat. ""Dogs den cats no be food, but loyal companion animals which we for treat with kindness den respect, not brutalized and eaten"" she add. De petition received mixed reactions , but generally de consumption of dis delicacy dey give meaning to de popular saying ""one man's meat be another man's poison."" So if you want try cat meat or dog meat, you for visit Ghana. While some countries for Africa no dey consume dog meat, others like Uganda dey arrest people who dey kill dog for consumption.  But other African countries like Ghana dey consume dog meat. In Nigeria, de people of Calabar who dey Cross River State and others for Ondo State dey chop dog meat. West African neighbour, Liberia also dey eat both dog den cat meat as part of meats wey people dey buy for market. Some health advocates even blame de consumption of dog meat for de continuous spread of Ebola for Liberia.  Other places like Democratic Republic of Congo also get groups of people who dey eat dog meat as delicacy.",https://www.bbc.com/pidgin/tori-58513310,AFRICA

"Jay Polly Yitabye Imana: Rwanda Musician Joshua Tuyishime AKA Jay Polly cause of death, biography","Jay Polly Rwanda, musician wey bin don police custody since April, suddenly die on Thursday morning. Di popular Rwandan rapper death occur at at 4;30am, according official statement from Rwanda Correctional Service. Jay Polly wey real name be Joshua Tuyishime die at age of 33. Rwandan Authorities say Jay Polly, die afta im consume one concoction he and two oda inmates bin prepare.  ""Preliminary reports wey we get be say Jay Polly and two of im inmates share one concoction of alcohol. Na mixture of wetin inmates dey use to shave, water and sugar wey dem mix demselves."" Rwanda Correctional Service tok. Authorities arrest di artist for im home four months ago - Aprirl 2021- as im dey host a party wey break Covid 19 regulations.  Di Rwanda Correctional Service tok say di rapper develop health problems and dem admit am to hospital on Wednesday evening. Im die hours later.  Rwanda Investigation Bureau and Rwanda Forensic Laboratory dey carry out further investigations to establish di real cause of im death. Dem arrest di hip hop artist for April, together wit 11 odas, for im home for di suburbs of Kigali.  Di Rwandan musician chop accuse of gathering illegally.  Authorities charge Jay Polly wit illegal possession of marijuana and im bin don dey wait a new trial date. Another Rwandan musician, Kizito Mihigo bin die for police custody early last year.  Dem bin don dey hail di gospel artist as a great national talent but later accused of being a traitor.   Im brother, Maurice Uwera, say di Rwanda Correctional Service bin inform am about di death but dem no give further details. Im girlfriend Kessy Kayonga, wey dey for Kenya capital Nairobi, say she get ""one life project"" wit di star. ""I dey in deep sorrow, I no believe am yet until I get to Rwanda and see it myself,"" she tell BBC ""Everyone who met or lived wit Jay Polly go remember am for im love, kindness and how im dey always smile,"" she add am. Many music fans for Rwanda wey don sabi Jay Polly for more than one decade of stardom don take to social media to mourn di star. Im real name na Tuyishime Joshua, but im fans dey call am Jay Polly, Jay Polly na hip-hop artist from Kigali, Rwanda. dem born am for Gikondo, Kigali for June 1988.  Im music career start for 2003 for school wit im friend Green P. For 2004, im and other artists, plus Green P, found one music group called G5. Dem dey write song and start dey record for TFP Studio. G5 bin go on break and Jay Polly later come up wit di idea of forming Tuff Gang. Im decid to do solo projects and release one song called 'Money'.  Other songs like 'Ndacyariho' and 'Ibyo Ubona' also follow For November 2013, Jay Polly sign one three-year contract wit Touch Records, one music production house wey dey for Nyamirambo, Kigali. In 2014, im win di PGGSS, wey show say im be di most loved Rwandan Artist. Some of im most loved hits wey e include na'Deux fois deux', 'Ndacyariho Dahumeka' and 'Akanyairajisho'. Besides music, im study Art and e be good designer. Jay Polly leave behind a daughter wey im dey always post about for im social media page",https://www.bbc.com/pidgin/tori-58425980,AFRICA

"Ghana Floods: Thunder lightening kill three, six others drown for northern part of de kontri","Nine people die for northern Ghana after floods hit de region dis week.  National Disaster Management Authority (NADMO) explain say out of de nine, three die from lightening wey remaining six drown.  Ghana Meteorological Agency (GMA) notify de general public say dem for expect more rains. De meteorological agency for Ghana dey predict say northern parts of Ghana go experience more rains. Deputy Director for Synoptic, Meteorology and Forecasting for GMA, Joseph Portuphy talk say ""flooding be more for northern part of de country."" ""Dis be sake of de northern part dey inside dema peak season whereas we those along de coast dey enter our minor season"" he add. Dem also warn school children to stay away from flood prone areas in dis period of de rains.  Although rains dey cause havoc annually for Ghana, occasional thunder and lightning which dey accompany de rains be extreme based on how e kill three people.  Afi Tamakloe talk BBC Pidgin how intense experience of lightening dis week still dey haunt am.  ""Around Thursday dawn I dey sleep wey dis very loud thunder strike wake me up, suddenly I feel de lightening for my room."" ""De thunder and lightning be so loud, my room shake to de extent say I feel like something dey take me away"" she add. Ghana Meteorological Agency say de rains up north go continue from September until ending of October. De annual flooding situation for Ghana be major issue which authorities try tackle by building storm drains, clearing gutters den tins but floods dey happen.",https://www.bbc.com/pidgin/tori-58406385,AFRICA

Samsung remotely disable TV wey dem loot for South Africa,"Samsung don announce say dem don ""block"" televisions wey pipo steal for South Africa during di gbas-gbos for July. Di company tok say dem get inbuilt ""block functions"" for dia tv so dem go fit block am from di company. According to Samsung, dem go activate di function wen di user of di TV dem tiff try to connect am with internet. Di system go first check di  TV serial number with di list for im server before dem block am. Di block mean say di television set no go fit to work again at all. South Africa bin enta serious gbege afta di imprisonment of former presido Jacob Zuma lead to kasala and protests for di kontri. Di kontri endure weeks of violent protests and looting wey last month. Dis leave more than 300 pipo dead and property wey worth reach billions of rands ransacked. Tori be say one of di tins wey dem tiff pass na smart TVs. Pipo for social media don dey torchlight dis mata as some pipo tink say e go reduce crime, odas say dem fit use am to show pipo shege. One pesin say na revenge Samsung do di pipo wey tiff dia TV, while anoda pesin say di moral lesson of dis whole tin na say make pesin no dey connect Smart TV for internet.",https://www.bbc.com/pidgin/tori-58345811,AFRICA

Hakainde Hichilema speech: Zambia President say 'nobody suppose go sleep without food for belle',"Zambia new President Hakainde Hichilema don tok for inauguration speech say im goment go make sure say everi citizen get three square meals a day. Hichilema bin tell packed stadium for di capital Lusaka, say ""no Zambian go go sleep with hunger"". E also say im goment go focus on rebuilding di economy and create jobs for youth. Oga Hichilema beat di former presido Edgar Lungu for landslide victory 12 days ago. Na di sixth time di former businessman go run for president. For im speech, oga Hichilema bin thank oga Lungu for wetim im say be ""transfer of leadership and no be di transfer of power"". E tok say na because power dey for di hand of Zambians. Dis go be di third time dem go do peaceful transfer of presidency from one political party to anoda. And e ginger opposition party of oda kontris say dem too go fit overcome state repression and take ova goment. E tok for im speech say di economy don dey ""overwhelmed with debt servicing, enrolments and consumption"" wey no leave plenti space for investment for growth. E say, ""we go pay special attention to lower fiscal deficit, reduce public debt and restore back faith for di market."" E also add say e go get ""zero tolerance for corruption"". E tok say im goment go torchlight high cost of living for di kontri so food go dey berekete and e no go cost. E bin chook mouth for how di former presido bin treat am say, na new dawn on top say ""time don come make all Zambians truly dey free"". Dis na as e also say media suppose work witout fear say ""diversity na our strength"". Afta im speech, President Hichilema come release hundreds of ballons for Heroes Stadium. Dis dey different from di last inauguration wey dem use doves wey refuse to fly.",https://www.bbc.com/pidgin/tori-58292161,AFRICA

Ghana SHS Food Shortage: Education service deny claims say scarcity dey senior high schools,"Ghana National Association of Teachers (GNAT) dey raise concerns over food shortage in some Senior High Schools across de country.  De said food shortage affect schools for Eastern, Ashanti, Northern, and Volta regions.  But Ministry of Education deny de claims of food shortage. Kwasi Kwarteng, Education Ministry spokesperson talk say ""at now, no school in Ghana dey face food shortage...sometimes delay in supply dey happen because of storage but we dey take those tins serious."" ""But confirmation I get from GES be say no food shortage dey happen"" he add.  Dis be reaction to calls by teacher union body, GNAT who describe de shortage as 'genuine emergency.' ""When we bring dis things up, we no dey bring somebody down, but we want bring to de attention of duty bearers say conditions under which wanna children dey learn for wan SHS den basic schools no de best,""  General Secretary of GNAT, Thomas Musah talk. Claims be say some of dis schools dey feed de students the same food for weeks.  Some heads of schools blame de shortage on government failure to to give them de 30 percent feeding component to dem need to buy perishable foods which dema supplier, National Buffer Stock Company limited no dey cover. ",https://www.bbc.com/pidgin/tori-58407312,AFRICA

Kenyan Namulanta Kombo win BBC World Service International Podcast Competition,"Kenyan Namulanta Kombo don win BBC World Service first International Podcast Competition. Di tear rubber competition wey BBC launch early dis year bin dey open to non-broadcast/podcast professionals from Kenya, Nigeria and South Africa. And dem receive almost 1000 entries for di competition. BBC World Service go now helep Namulanta, wey be 38-year-old development sector worker wey never make podcast before, to bring her idea to life with a 15-part podcast, wey dem go launch later dis year. Di Winning idea, ""To My Daughter"" (working title), bin come from Namulanta decision to start to dey write letters to her young daughter.   Di podcast go hear experiences, tori and advice from mothers across Africa, and around di world, wetin dem want share wit dia daughters. Dis na wetin Namulanta tok about her winning entry: As pesin dey old and as I dey see myself for my daughter, I dey worry about wetin fit happun if I no dey around to help her through life or if I still dey here but she feel say she no fit tok to me. Na so I begin reason di matter to write 'handbook to life' we go get stories from di pipo around us.""  ""I bin ask friends and family to write letters to di women for dia lives, and I consider di best way to get these letters out to the world.  Then BBC competition come and I see am as an opportunity to put my thoughts together and structure my idea."" According to BBC Director General, Tim Davie: ""BBC bin dey look for podcast ideas wey women around di world fit relate wit. E add say di quality of entries wey dem get choke dem. But say out of all di correct entries wey dem receive, one idea stand out and na Namulanta Kombo own.  Dem born Namulanta for Nairobi, Kenya, and she be 38 years old.  She don spend di last nine years to work for di development sector on projects wey dey affect Kenyans and support goment agencies on monitoring, evaluation and policy work.  She also dey work directly wit children, wia she dey run one play centre to promote learning through messy and imaginative play as well as planning national art competitions and family fun days.  Di  judges bin take note of di high standard of entries, wey dem narrow down to a shortlist of ten, including entrants from all three of di eligible countries.  Tori be say Namulanta podcast dey scheduled to launch for December 2021.  Di competition go return for early 2022 -  wit details of eligible kontries to follow.",https://www.bbc.com/pidgin/tori-58385955,AFRICA

Ghana Police arrest Okada rider who allegedly behead 13 yr old for ritual in Volta Region,"Ghana Police arrest 25 year old Okada rider, Dovi Tsidi for Volta Region who allegedly behead 13 year old boy for rituals.  Residents for Avehime claim say de young man allegedly kill de boy, cut off en head go give one prophetess for ritual money purpose according to residents.  But Police say dem no fit confirm de direct link to ritual money but so far dem arrest three people in connection to dis crime, while one dey at large.  Inspector Prince Dogbatse, Public Relations Officer for Volta Regional Police Command talk BBC Pidgin say: ""We deposit de body of de 13 year old for Bator Hospital Mortuary while dem continue to investigate circumstances leading to de murder"". ""De incident happen for Avehime, Central Tongu district around 10.15pm"" he talk BBC Pidgin Favour Nunoo. He explain say Police receive information on Sunday say some murder happen, so upon reaching de scene dem discover de body of de 13 year old.  Police say dem still dey investigate de matter, meanwhile dem dey on manhunt for de fourth suspect who dey on de run. Ghana in recent past dey experience increasing cases of murder, most of de victims be children. Last week, police arrest one young man for Abesim near Sunyani after he kill three kids put some of dema parts inside fridge for en house. Only dis year, de murder of 12 year old boy for Kasoa by two teenage boys for money rituals shock de entire country. In 2018, de kidnappings three Takoradi girls who police later discover say dem die disturb Ghanaians over de level of insecurity especially for kids. Safety and security start dey turn major issue for de West African state which until recent past enjoy peace and security within de subregion.",https://www.bbc.com/pidgin/tori-58387342,AFRICA

